dwa_id,seniority_group,mean_beta_hat,N_observations
4.A.1.a.2.I11.D04,5,-0.0011607644978604487,45
4.A.1.a.2.I11.D06,1,0.14756725107512944,45
4.A.1.a.2.I11.D06,2,0.019428941521428527,45
4.A.1.a.2.I11.D06,3,0.01819285098718302,45
4.A.1.a.2.I11.D06,4,-0.007976592327184394,45
4.A.1.a.2.I11.D06,5,0.015555543115415849,45
4.A.1.a.2.I11.D07,1,-0.05632883568841077,45
4.A.1.a.2.I11.D07,2,-0.08240567125799354,45
4.A.1.a.2.I11.D07,3,-0.0759618569089308,45
4.A.1.a.2.I11.D07,4,-0.052233709114766685,45
4.A.1.a.2.I11.D07,5,-0.03424213336652253,45
4.A.1.a.2.I11.D10,1,0.038206213186629485,45
4.A.1.a.2.I11.D10,2,-0.01590767601423246,45
4.A.1.a.2.I11.D10,3,0.014804293983233399,45
4.A.1.a.2.I11.D10,4,0.0005738527457175258,45
4.A.1.a.2.I11.D10,5,0.008812523087369038,45
4.A.1.b.1.I01.D02,1,-0.00016438514743825683,45
4.A.1.b.1.I01.D03,1,0.004376872226696262,45
4.A.1.b.1.I01.D03,2,-0.006301749919794433,45
4.A.1.b.1.I01.D04,1,-0.007141474521425987,45
4.A.1.b.1.I01.D04,2,-0.011546526717135654,45
4.A.1.b.1.I01.D04,3,-0.006738676446339926,45
4.A.1.b.1.I01.D04,4,-0.013949601897003514,45
4.A.1.b.1.I01.D05,2,0.002587488499307182,45
4.A.1.b.1.I01.D05,3,-0.04631807172897094,45
4.A.1.b.1.I01.D05,4,0.006585876166878127,45
4.A.1.b.1.I01.D05,5,-0.04040598398124372,45
4.A.1.b.1.I01.D06,1,-0.007330041551312378,45
4.A.1.b.1.I01.D06,2,-0.011691047659240368,45
4.A.1.b.1.I02.D02,1,0.009346648243652207,45
4.A.1.b.1.I02.D02,2,-0.012489585477057055,45
4.A.1.b.1.I02.D02,3,-0.014337619319590988,45
4.A.1.b.1.I02.D02,4,0.007785798444042964,45
4.A.1.b.1.I02.D02,5,0.015790644645142744,45
4.A.1.b.1.I02.D03,1,-0.018619101964247844,45
4.A.1.b.1.I02.D03,2,-0.023833469540724298,45
4.A.1.b.1.I02.D03,3,-0.012874079479393015,45
4.A.1.b.1.I02.D03,4,0.006197542219474772,45
4.A.1.b.1.I02.D03,5,-0.006051547542868869,45
4.A.1.b.1.I02.D04,1,0.015010735038482333,45
4.A.1.b.1.I02.D04,4,0.018866294444850676,45
4.A.1.b.1.I02.D04,5,0.015074698151513544,45
4.A.1.b.1.I02.D05,2,0.011330591927751486,45
4.A.1.b.1.I02.D05,3,0.0046564371389808965,45
4.A.1.b.1.I02.D05,4,-0.004258161552443476,45
4.A.1.b.1.I02.D05,5,0.008893664994577864,45
4.A.1.b.1.I02.D06,2,-0.018368471615514973,45
4.A.1.b.1.I02.D06,3,-0.01861053309586145,45
4.A.1.b.1.I02.D06,4,-0.0069458229219232,45
4.A.1.b.1.I02.D06,5,-0.0010314116162625923,45
4.A.1.b.2.I01.D02,2,-0.0005375620187522464,45
4.A.1.b.2.I01.D02,3,0.01605167000917895,45
4.A.1.b.2.I01.D02,4,0.010475797040675083,45
4.A.1.b.2.I01.D02,5,0.012927576324567615,45
4.A.1.b.2.I01.D05,1,0.019749226847775105,45
4.A.1.b.2.I01.D05,2,0.010201248456846944,45
4.A.1.b.2.I01.D05,3,0.02273102987127182,45
4.A.1.b.2.I01.D05,4,0.011150029082731685,45
4.A.1.b.2.I01.D05,5,0.014642626233569163,45
4.A.1.b.2.I01.D08,1,0.025869993715396142,45
4.A.1.b.2.I01.D08,2,0.016204805874658414,45
4.A.1.b.2.I01.D08,3,0.02238779103239613,45
4.A.1.b.2.I02.D01,2,-0.09451403257390108,45
4.A.1.b.2.I02.D01,3,-0.054087296325865036,45
4.A.1.b.2.I02.D01,4,-0.03309676271375232,45
4.A.1.b.2.I02.D01,5,0.010334521308502124,45
4.A.1.b.2.I03.D01,2,-0.0027004101910356325,45
4.A.1.b.2.I03.D02,1,0.11950881821078572,45
4.A.1.b.2.I03.D02,2,0.01742105442014664,45
4.A.1.b.2.I03.D02,3,0.01428054927957687,45
4.A.1.b.2.I03.D02,4,-0.0022038168785348477,45
4.A.1.b.2.I03.D02,5,0.011950360620280204,45
4.A.1.b.2.I03.D03,1,-0.012000461916252043,45
4.A.1.b.2.I03.D03,2,0.014488708697734339,45
4.A.1.b.2.I03.D03,3,0.01696827250083108,45
4.A.1.b.2.I03.D04,3,0.02085345366684912,45
4.A.1.b.2.I03.D05,1,-0.006298338489727641,45
4.A.1.b.2.I03.D05,2,0.012111315676902466,45
4.A.1.b.2.I03.D07,1,0.0006352168608163796,45
4.A.1.b.2.I03.D07,2,0.006537889967594717,45
4.A.1.b.2.I03.D07,3,0.01838961240665401,45
4.A.1.b.2.I03.D07,4,-0.0014223023924881278,45
4.A.1.b.2.I03.D07,5,-0.005325959368316094,45
4.A.1.b.2.I04.D01,1,0.010079606979388967,45
4.A.1.b.2.I04.D01,2,0.030427577396695774,45
4.A.1.b.2.I04.D01,3,0.014672310610198582,45
4.A.1.b.2.I04.D01,4,0.03616879335574496,45
4.A.1.b.2.I04.D02,1,0.022281004624751816,45
4.A.1.b.2.I04.D02,2,0.00422028668999474,45
4.A.1.b.2.I04.D02,3,0.0047395419672529885,45
4.A.1.b.2.I04.D02,4,-0.016861644258910343,45
4.A.1.b.2.I04.D03,1,0.011512146516318022,45
4.A.1.b.2.I04.D05,1,0.008309419681620193,45
4.A.1.b.2.I04.D05,2,0.017803215768674212,45
4.A.1.b.2.I04.D05,3,-0.006354365951816706,45
4.A.1.b.2.I04.D05,4,-0.022479674374211278,45
4.A.1.b.2.I04.D06,2,0.017711745877516172,45
4.A.1.b.2.I05.D03,1,-0.004855264059511656,45
4.A.1.b.2.I05.D03,2,-0.019739244293157387,45
4.A.1.b.2.I05.D04,1,0.019913891834363404,45
4.A.1.b.2.I05.D04,2,0.005451160414681796,45
4.A.1.b.2.I05.D06,1,-0.0037262024099914866,45
4.A.1.b.2.I05.D06,2,-0.00686432391182965,45
4.A.1.b.2.I05.D07,1,-0.020169679087853828,45
4.A.1.b.2.I05.D07,2,-0.027484890358449195,45
4.A.1.b.2.I05.D07,3,-0.00399890583390103,45
4.A.1.b.2.I05.D07,4,-0.03177042638122776,45
4.A.1.b.2.I05.D08,1,-0.0019959503383773333,45
4.A.1.b.2.I05.D08,2,0.03192321686103523,45
4.A.1.b.2.I05.D08,3,0.032418041927340206,45
4.A.1.b.2.I05.D08,4,0.04141972011133009,45
4.A.1.b.2.I05.D08,5,0.05390674899240837,45
4.A.1.b.2.I05.D09,1,-0.010939532477965721,45
4.A.1.b.2.I05.D09,2,0.016813229324580157,45
4.A.1.b.2.I05.D09,3,0.01645408706488126,45
4.A.1.b.2.I05.D09,4,-0.01307151763768964,45
4.A.1.b.2.I05.D11,1,0.009028066970794715,45
4.A.1.b.2.I05.D11,2,-0.02025066019638664,45
4.A.1.b.2.I05.D11,3,-0.004802698106941606,45
4.A.1.b.2.I05.D11,4,-0.0184469725553257,45
4.A.1.b.2.I05.D12,3,0.016893558031245096,45
4.A.1.b.2.I05.D13,1,-0.020545107520625678,45
4.A.1.b.2.I05.D13,2,0.015020842674016956,45
4.A.1.b.2.I05.D13,3,-0.035216039296774256,45
4.A.1.b.2.I05.D13,4,0.0008171499115787937,45
4.A.1.b.2.I05.D15,1,-0.023687736490203757,45
4.A.1.b.2.I05.D15,2,0.01527947782066358,45
4.A.1.b.2.I05.D15,3,0.006209617209899572,45
4.A.1.b.2.I05.D15,4,-0.006688340862389107,45
4.A.1.b.2.I05.D15,5,-0.006275571928358498,45
4.A.1.b.2.I06.D04,1,-0.003963383599506882,45
4.A.1.b.2.I06.D06,1,-0.0011348598035030967,45
4.A.1.b.2.I06.D06,2,-0.011781241524643748,45
4.A.1.b.2.I06.D08,1,-0.01707988782194878,45
4.A.1.b.2.I06.D08,2,0.020264874406661037,45
4.A.1.b.2.I06.D08,3,-0.00430417807050648,45
4.A.1.b.2.I06.D08,4,-0.01232437149137187,45
4.A.1.b.2.I06.D09,2,-0.00036003134558296163,45
4.A.1.b.2.I06.D09,3,-0.03140897223703007,45
4.A.1.b.2.I06.D09,4,-0.000801953140348724,45
4.A.1.b.2.I06.D11,1,-0.01098305358524564,45
4.A.1.b.2.I06.D11,2,-0.009975782463216207,45
4.A.1.b.2.I06.D11,3,-0.0186737056261001,45
4.A.1.b.2.I06.D11,4,-0.010469064536483875,45
4.A.1.b.2.I06.D13,1,0.023865913580125072,45
4.A.1.b.2.I06.D13,2,-0.030192382397396016,45
4.A.1.b.2.I06.D15,1,0.015474429179213154,45
4.A.1.b.2.I06.D15,2,0.008655663519288686,45
4.A.1.b.2.I06.D15,3,0.01890239376863568,45
4.A.1.b.2.I06.D15,4,-0.019488673766181668,45
4.A.1.b.2.I06.D15,5,-0.007957991840185225,45
4.A.1.b.2.I06.D16,1,0.004595458142289987,45
4.A.1.b.2.I07.D01,1,-0.013299769985000156,45
4.A.1.b.2.I07.D01,2,0.007189461748495805,45
4.A.1.b.2.I07.D01,3,-0.021766940096957225,45
4.A.1.b.2.I07.D01,4,-0.005255766389180558,45
4.A.1.b.2.I07.D03,1,0.0047073728908882196,45
4.A.1.b.2.I07.D03,2,0.019708604981845585,45
4.A.1.b.2.I07.D03,3,0.03216020849050106,45
4.A.1.b.2.I07.D03,4,-0.02514747461015647,45
4.A.1.b.2.I07.D03,5,-0.0057809298205845445,45
4.A.1.b.2.I07.D07,2,-0.026358845650219065,45
4.A.1.b.2.I07.D07,3,-0.008122097073021781,45
4.A.1.b.2.I07.D07,4,-0.014850584058751282,45
4.A.1.b.2.I07.D07,5,-0.019724256267799764,45
4.A.1.b.2.I07.D08,1,0.006014513668272896,45
4.A.1.b.2.I07.D08,2,0.0031802912821339746,45
4.A.1.b.2.I07.D08,3,-0.020572547125952606,45
4.A.1.b.2.I07.D08,4,-0.010146014890689012,45
4.A.1.b.2.I07.D09,2,-0.004074774978139962,45
4.A.1.b.2.I07.D09,3,-0.0029017180564869884,45
4.A.1.b.2.I07.D09,4,0.006310708773339075,45
4.A.1.b.2.I07.D09,5,0.005885741595195471,45
4.A.1.b.2.I07.D11,2,-0.0037520708123805887,45
4.A.1.b.2.I07.D11,3,-0.007248870066512135,45
4.A.1.b.2.I07.D11,4,-0.004280633599667607,45
4.A.1.b.2.I07.D11,5,-0.0016451193652194862,45
4.A.1.b.2.I07.D14,1,0.005480112117789382,45
4.A.1.b.2.I07.D14,2,0.047491751713161466,45
4.A.1.b.2.I07.D14,3,-0.04403089446185797,45
4.A.1.b.2.I07.D14,4,0.006351188361052765,45
4.A.1.b.2.I07.D14,5,0.040426728759334354,45
4.A.1.b.2.I07.D15,1,-0.026590638377659934,45
4.A.1.b.2.I07.D15,2,0.0010474534245119823,45
4.A.1.b.2.I07.D15,3,0.0009522705201949298,45
4.A.1.b.2.I07.D15,4,-0.03044297479537792,45
4.A.1.b.2.I07.D15,5,-0.04611487616784532,45
4.A.1.b.2.I07.D17,1,-0.0007669830547524585,45
4.A.1.b.2.I07.D18,1,-0.03518980000649101,45
4.A.1.b.2.I07.D18,2,-0.02756067480675163,45
4.A.1.b.2.I07.D18,3,-0.0036356769181852067,45
4.A.1.b.2.I07.D18,4,-0.030123028609762424,45
4.A.1.b.2.I07.D19,5,0.009523181385828547,45
4.A.1.b.2.I07.D20,1,0.007241833735858563,45
4.A.1.b.2.I07.D20,2,0.008018921899836266,45
4.A.1.b.2.I07.D20,3,-0.020100330598641327,45
4.A.1.b.2.I07.D20,4,-0.007360242510524497,45
4.A.1.b.2.I08.D01,1,-0.021492363952594074,45
4.A.1.b.2.I08.D01,2,-0.003775576653886743,45
4.A.1.b.2.I08.D01,3,-0.018138563178684352,45
4.A.1.b.2.I08.D01,4,-0.006457937992986074,45
4.A.1.b.2.I08.D01,5,-0.0027143217919086506,45
4.A.1.b.2.I08.D02,1,0.042623567971273105,45
4.A.1.b.2.I08.D02,2,-0.0032576385011860412,45
4.A.1.b.2.I08.D02,3,0.0048421164146205285,45
4.A.1.b.2.I08.D02,4,-0.0005524570430430845,45
4.A.1.b.2.I08.D02,5,0.014629479692323146,45
4.A.1.b.2.I08.D03,1,0.005975245478573358,45
4.A.1.b.2.I08.D03,2,-0.0009593988582073357,45
4.A.1.b.2.I08.D03,3,-0.012900522930602289,45
4.A.1.b.2.I08.D03,4,-0.016532911946072107,45
4.A.1.b.2.I08.D03,5,-0.002475211137308475,45
4.A.1.b.2.I09.D03,1,-0.01093396894637873,45
4.A.1.b.2.I09.D03,2,0.004572901982876869,45
4.A.1.b.2.I09.D03,3,0.02790112731699197,45
4.A.1.b.2.I09.D03,4,0.012034636680372312,45
4.A.1.b.2.I09.D03,5,0.005484368491189176,45
4.A.1.b.2.I10.D03,1,-0.007352791837272429,45
4.A.1.b.2.I10.D03,2,-0.0005242734479075099,45
4.A.1.b.2.I10.D03,3,-0.011258695073852805,45
4.A.1.b.2.I10.D03,4,0.0077466645892526895,45
4.A.1.b.2.I10.D03,5,0.017325860927291888,45
4.A.1.b.2.I10.D07,1,-0.023638260790336273,45
4.A.1.b.2.I10.D07,2,0.049114865852180625,45
4.A.1.b.2.I10.D07,3,0.024946685685012227,45
4.A.1.b.2.I10.D07,4,-0.015421903965193932,45
4.A.1.b.2.I10.D07,5,-0.026813775469203646,45
4.A.1.b.2.I11.D01,1,0.009279514873948758,45
4.A.1.b.2.I12.D02,1,0.08041002066466339,45
4.A.1.b.2.I12.D02,2,-0.00023627472136445414,45
4.A.1.b.2.I12.D02,3,-0.006968738064928758,45
4.A.1.b.2.I12.D02,4,-0.001094935544528705,45
4.A.1.b.2.I12.D02,5,0.002456709486669544,45
4.A.1.b.2.I12.D03,1,0.012100158593607451,45
4.A.1.b.2.I12.D03,2,-0.009274183940651479,45
4.A.1.b.2.I12.D03,3,-0.02060563220059513,45
4.A.1.b.2.I12.D03,4,-0.02065327924075407,45
4.A.1.b.2.I12.D03,5,-0.002554096278648733,45
4.A.1.b.2.I12.D05,1,0.00788958707608392,45
4.A.1.b.2.I12.D05,2,0.006875015397791792,45
4.A.1.b.2.I12.D05,3,-0.006868736223886238,45
4.A.1.b.2.I12.D05,4,-0.01599908263386704,45
4.A.1.b.2.I12.D05,5,-0.009910562322404858,45
4.A.1.b.2.I12.D06,1,0.014788418808429779,45
4.A.1.b.2.I12.D07,1,0.0027076448126147758,45
4.A.1.b.2.I12.D07,2,0.006884146040441394,45
4.A.1.b.2.I12.D07,3,0.0016864991261040666,45
4.A.1.b.2.I12.D07,4,-0.022138275056966143,45
4.A.1.b.2.I12.D08,1,-4.1715222706215777e-05,45
4.A.1.b.2.I12.D08,2,-0.0057383197661721175,45
4.A.1.b.2.I12.D09,1,0.000592235702809675,45
4.A.1.b.2.I12.D09,2,0.011517175332063697,45
4.A.1.b.2.I12.D09,3,0.011519018466359185,45
4.A.1.b.2.I12.D09,4,-0.01503420303830956,45
4.A.1.b.3.I01.D02,1,0.0024496553111447083,45
4.A.1.b.3.I01.D02,2,0.0002652779324144079,45
4.A.1.b.3.I01.D04,1,-0.002025750384996321,45
4.A.1.b.3.I01.D04,2,-0.004432932501329671,45
4.A.1.b.3.I01.D04,3,0.001911466836612169,45
4.A.1.b.3.I01.D04,4,-0.027613246489916865,45
4.A.1.b.3.I01.D06,1,0.0015762682908079147,45
4.A.1.b.3.I01.D06,2,0.02077462084718546,45
4.A.1.b.3.I01.D06,3,0.02830739666428279,45
4.A.1.b.3.I01.D06,4,-0.024686253814312557,45
4.A.1.b.3.I01.D06,5,-0.005980949509013693,45
4.A.1.b.3.I01.D07,1,0.0010185417767654109,45
4.A.1.b.3.I01.D07,2,-0.03994543371004324,45
4.A.1.b.3.I01.D08,1,-0.0009048136392712889,45
4.A.1.b.3.I01.D08,2,-0.008964265237254864,45
4.A.1.b.3.I01.D08,3,-0.001361183574843341,45
4.A.1.b.3.I01.D08,4,-0.022828848488133272,45
4.A.1.b.3.I01.D08,5,0.009788232209466539,45
4.A.1.b.3.I01.D09,1,0.00822392656549523,45
4.A.1.b.3.I01.D10,1,0.020327441345830553,45
4.A.1.b.3.I01.D10,2,-0.0069795535537532875,45
4.A.1.b.3.I01.D11,1,0.006356090875966204,45
4.A.1.b.3.I01.D11,2,-0.02197418968947786,45
4.A.1.b.3.I01.D12,1,0.001145596682952488,45
4.A.1.b.3.I01.D12,2,0.0034296716497651783,45
4.A.1.b.3.I01.D12,3,0.017350487469385174,45
4.A.1.b.3.I01.D12,4,-0.03167133754156415,45
4.A.1.b.3.I01.D12,5,-0.003600826304434606,45
4.A.1.b.3.I01.D13,1,-0.020026686085019837,45
4.A.1.b.3.I01.D14,1,0.004357982894818942,45
4.A.1.b.3.I01.D14,2,-0.005495774413402342,45
4.A.1.b.3.I01.D14,3,-0.011551408358251842,45
4.A.1.b.3.I01.D14,4,-0.022670238279357918,45
4.A.1.b.3.I01.D15,1,0.013724606753662907,45
4.A.1.b.3.I02.D01,2,-0.009648114160988812,45
4.A.1.b.3.I02.D01,3,-0.011775710609532619,45
4.A.1.b.3.I02.D01,4,-0.013931401700700851,45
4.A.1.b.3.I02.D04,1,0.057765649875503144,45
4.A.1.b.3.I02.D04,2,0.011508721528378663,45
4.A.1.b.3.I02.D04,3,0.006588020521107716,45
4.A.1.b.3.I02.D04,4,-0.005365351736529676,45
4.A.1.b.3.I02.D04,5,0.0056665377984047895,45
4.A.1.b.3.I02.D05,3,0.023338197835627187,45
4.A.1.b.3.I02.D05,4,0.009509179569966173,45
4.A.1.b.3.I02.D05,5,-0.008803934122887866,45
4.A.1.b.3.I02.D07,1,0.003113050086736471,45
4.A.1.b.3.I02.D07,2,0.014410501026174244,45
4.A.1.b.3.I02.D07,3,0.025107873628908005,45
4.A.1.b.3.I02.D07,4,-0.025772704131292516,45
4.A.1.b.3.I02.D07,5,-0.00616020484550816,45
4.A.1.b.3.I03.D01,1,0.0022181330808743777,45
4.A.1.b.3.I03.D01,2,0.011904931715031555,45
4.A.1.b.3.I03.D01,3,0.04978529560055675,45
4.A.1.b.3.I03.D01,4,-0.01950772502473768,45
4.A.1.b.3.I03.D01,5,-0.022013637541267818,45
4.A.1.b.3.I03.D04,1,-0.025160115210644016,45
4.A.1.b.3.I03.D04,2,-0.04136969613791123,45
4.A.1.b.3.I03.D04,3,-0.0793769342876196,45
4.A.1.b.3.I03.D04,4,-0.04990241757488369,45
4.A.1.b.3.I03.D04,5,-0.034195975592698644,45
4.A.1.b.3.I04.D02,3,-0.035772688100098364,45
4.A.1.b.3.I04.D02,4,-0.02057969948852767,45
4.A.1.b.3.I04.D04,3,0.012253614328246426,45
4.A.2.a.1.I01.D02,2,0.014550500941154539,45
4.A.2.a.1.I01.D02,3,0.02447987921396159,45
4.A.2.a.1.I01.D03,1,0.0034163189047043134,45
4.A.2.a.1.I01.D03,2,0.0100212766019806,45
4.A.2.a.1.I01.D03,3,0.03299947225894386,45
4.A.2.a.1.I01.D03,4,0.02078595407299154,45
4.A.2.a.1.I01.D03,5,0.0004422401916877534,45
4.A.2.a.1.I01.D04,4,0.007438195006772199,45
4.A.2.a.1.I01.D04,5,0.005359716413916767,45
4.A.2.a.1.I02.D01,1,-0.0294791734284755,45
4.A.2.a.1.I02.D01,2,-0.06639010441680934,45
4.A.2.a.1.I02.D01,3,-0.03191230564336634,45
4.A.2.a.1.I02.D01,4,-0.002613232310479268,45
4.A.2.a.1.I02.D01,5,-0.001793772494185001,45
4.A.2.a.1.I02.D04,1,-0.049251529166137176,45
4.A.2.a.1.I02.D04,2,-0.09783944908742925,45
4.A.2.a.1.I02.D04,3,-0.0958532699432428,45
4.A.2.a.1.I02.D04,4,-0.060739688565692666,45
4.A.2.a.1.I02.D04,5,-0.044872308556663465,45
4.A.2.a.1.I03.D01,2,0.0195392096226065,45
4.A.2.a.1.I03.D01,3,0.0495862738327002,45
4.A.2.a.1.I03.D02,1,0.0034929213235882235,45
4.A.2.a.1.I03.D04,1,0.012357121989063543,45
4.A.2.a.1.I03.D04,2,0.01828167252400887,45
4.A.2.a.1.I03.D04,3,0.011098968224213256,45
4.A.2.a.1.I03.D04,4,0.027880054026783174,45
4.A.2.a.1.I03.D04,5,0.031601914484483094,45
4.A.2.a.1.I04.D01,3,-0.006344803146201193,45
4.A.2.a.1.I04.D01,4,-0.014575760437027295,45
4.A.2.a.1.I04.D03,1,0.02139907679307877,45
4.A.2.a.1.I04.D03,2,0.023808577540164178,45
4.A.2.a.1.I04.D03,3,0.007254708257536223,45
4.A.2.a.1.I04.D03,4,0.012809026507480994,45
4.A.2.a.1.I04.D03,5,0.012317763255332341,45
4.A.2.a.1.I04.D04,1,-0.033656921228402165,45
4.A.2.a.1.I04.D04,2,-0.01983257856917496,45
4.A.2.a.1.I04.D04,3,-0.01470171095122478,45
4.A.2.a.1.I04.D04,4,-0.01560169403890135,45
4.A.2.a.1.I04.D04,5,-0.016213577888127217,45
4.A.2.a.1.I04.D05,1,0.00020980754837715985,45
4.A.2.a.1.I05.D03,1,-0.013985295870758084,45
4.A.2.a.1.I05.D03,2,0.00937748638435785,45
4.A.2.a.1.I05.D03,3,0.006988285003809596,45
4.A.2.a.1.I05.D03,4,-0.006689076142206678,45
4.A.2.a.1.I05.D03,5,-0.011160425891213577,45
4.A.2.a.1.I05.D04,1,0.03569761433113417,45
4.A.2.a.1.I05.D04,2,-0.02960769053848944,45
4.A.2.a.1.I06.D01,1,0.0139177673419591,45
4.A.2.a.1.I06.D03,2,0.013304135175978282,45
4.A.2.a.1.I06.D03,3,0.02219274421072549,45
4.A.2.a.1.I06.D04,2,0.003866018301185863,45
4.A.2.a.1.I06.D04,3,0.021096869884791127,45
4.A.2.a.1.I06.D04,4,0.00882698502645149,45
4.A.2.a.1.I06.D04,5,0.012071171388596574,45
4.A.2.a.1.I06.D05,1,-0.00020775348181696044,45
4.A.2.a.1.I06.D05,2,0.010480081956022654,45
4.A.2.a.1.I06.D05,3,-0.003587897607971028,45
4.A.2.a.1.I06.D05,4,0.013999055597323897,45
4.A.2.a.1.I06.D05,5,-0.006475192528987401,45
4.A.2.a.1.I07.D02,1,-0.017573505603750664,45
4.A.2.a.1.I07.D02,2,0.015128574153766913,45
4.A.2.a.1.I07.D02,3,0.006363354688290725,45
4.A.2.a.1.I07.D02,4,-0.006400033944445511,45
4.A.2.a.1.I07.D02,5,-0.007630086735328794,45
4.A.2.a.1.I07.D03,2,-0.010479563241305036,45
4.A.2.a.1.I07.D03,3,0.01243347417188641,45
4.A.2.a.1.I07.D03,4,0.003213810395887826,45
4.A.2.a.1.I07.D03,5,0.0076414757862061,45
4.A.2.a.1.I07.D05,1,0.1569445818059731,45
4.A.2.a.1.I07.D05,2,0.013062438364848765,45
4.A.2.a.1.I07.D05,3,0.0032107248945802717,45
4.A.2.a.1.I07.D05,4,-0.0038104011939721293,45
4.A.2.a.1.I07.D05,5,0.00551467419833758,45
4.A.2.a.1.I07.D06,1,0.1908577342033711,45
4.A.2.a.1.I07.D06,2,0.014551539937082292,45
4.A.2.a.1.I07.D06,3,0.05397997280815703,45
4.A.2.a.1.I07.D06,4,0.03742404693452075,45
4.A.2.a.1.I07.D06,5,0.008731328584764707,45
4.A.2.a.1.I07.D07,2,0.011259296006989872,45
4.A.2.a.1.I07.D07,3,0.007924055807237032,45
4.A.2.a.1.I07.D07,4,-0.0010456772518768669,45
4.A.2.a.1.I07.D07,5,0.010774125032514003,45
4.A.2.a.1.I07.D08,1,-0.022224769592687193,45
4.A.2.a.1.I07.D08,2,-0.013856652222136025,45
4.A.2.a.1.I07.D08,3,-0.013881997602861245,45
4.A.2.a.1.I07.D08,4,-0.014575172249103282,45
4.A.2.a.1.I09.D02,1,-0.025349023346751733,45
4.A.2.a.1.I09.D02,2,-0.04177225102485373,45
4.A.2.a.1.I09.D02,3,-0.07979109248540832,45
4.A.2.a.1.I09.D02,4,-0.050371397842228265,45
4.A.2.a.1.I09.D02,5,-0.034324898230956497,45
4.A.2.a.1.I09.D03,1,0.0011008672885341408,45
4.A.2.a.1.I09.D03,2,0.009010366122764285,45
4.A.2.a.1.I09.D03,3,0.005467916918208713,45
4.A.2.a.1.I09.D03,4,0.008052490895766356,45
4.A.2.a.1.I09.D03,5,0.004740464265776066,45
4.A.2.a.1.I10.D01,2,0.022931291306380233,45
4.A.2.a.1.I10.D01,3,0.04848778614415477,45
4.A.2.a.1.I10.D01,4,0.00757237569819801,45
4.A.2.a.1.I10.D01,5,-8.573339337741029e-05,45
4.A.2.a.1.I10.D02,3,0.03542813950135172,45
4.A.2.a.1.I10.D02,4,0.02252717325215115,45
4.A.2.a.1.I10.D02,5,0.0002682292290753481,45
4.A.2.a.2.I01.D01,1,-0.0015691044068182963,45
4.A.2.a.2.I01.D01,2,-0.0010919614976443524,45
4.A.2.a.2.I01.D01,3,-0.008554268687802739,45
4.A.2.a.2.I01.D01,4,0.005879883383339247,45
4.A.2.a.2.I01.D01,5,0.004903113213557105,45
4.A.2.a.2.I01.D02,1,0.01455273932339707,45
4.A.2.a.2.I01.D02,2,0.000773900018373486,45
4.A.2.a.2.I01.D02,3,-0.006719455294824262,45
4.A.2.a.2.I01.D02,4,-0.014737341642422224,45
4.A.2.a.2.I01.D02,5,-0.021844322714807643,45
4.A.2.a.2.I01.D03,2,-0.020713818137106935,45
4.A.2.a.2.I01.D03,3,-0.013886697584407881,45
4.A.2.a.2.I01.D03,4,0.01326117307274677,45
4.A.2.a.2.I01.D03,5,0.008698250702206783,45
4.A.2.a.2.I01.D04,1,0.002912134204332136,45
4.A.2.a.2.I01.D04,2,0.002777407844781663,45
4.A.2.a.2.I01.D04,3,0.004864599492828153,45
4.A.2.a.2.I01.D04,4,0.015107484585335531,45
4.A.2.a.2.I01.D04,5,0.003465627630688803,45
4.A.2.a.2.I01.D05,1,-0.04113258016127365,45
4.A.2.a.2.I01.D05,2,-0.030050517963505493,45
4.A.2.a.2.I01.D05,3,-0.05156746841912664,45
4.A.2.a.2.I01.D05,4,-0.029259213641002896,45
4.A.2.a.2.I01.D05,5,-0.018954590422464543,45
4.A.2.a.2.I01.D07,1,0.030655454940174617,45
4.A.2.a.2.I01.D07,2,0.00879763520604794,45
4.A.2.a.2.I01.D07,3,-0.006527505394168506,45
4.A.2.a.2.I01.D07,4,0.005950713905951029,45
4.A.2.a.2.I01.D07,5,-0.004309902051268297,45
4.A.2.a.2.I01.D08,1,0.027492802937693118,45
4.A.2.a.2.I01.D08,2,0.009983698966294297,45
4.A.2.a.2.I01.D08,3,0.024358208680219432,45
4.A.2.a.2.I01.D08,4,0.013182376794115339,45
4.A.2.a.2.I01.D08,5,0.0352270166705746,45
4.A.2.a.2.I01.D09,1,0.0007893869134413,45
4.A.2.a.2.I01.D09,2,0.007342302476652613,45
4.A.2.a.2.I01.D09,3,0.03763367722209902,45
4.A.2.a.2.I01.D09,4,-0.016119755452521537,45
4.A.2.a.2.I01.D09,5,-0.00989065516880442,45
4.A.2.a.2.I01.D10,3,-0.02138234416422464,45
4.A.2.a.2.I01.D10,4,-0.003027481184425123,45
4.A.2.a.2.I02.D01,1,-0.011044316865172621,45
4.A.2.a.2.I02.D01,2,0.011092320239045153,45
4.A.2.a.2.I02.D01,3,0.006811930057870941,45
4.A.2.a.2.I02.D01,4,0.0021747288653567887,45
4.A.2.a.2.I02.D01,5,0.026237475660271223,45
4.A.2.a.2.I02.D02,1,-0.006057212160169218,45
4.A.2.a.2.I02.D04,1,0.0006238505579608624,45
4.A.2.a.2.I02.D04,2,-0.042338119953217235,45
4.A.2.a.2.I02.D05,1,-0.00800195097021316,45
4.A.2.a.2.I02.D06,1,-0.0009043432201202178,45
